Date,Price,BE Load,BE Wind,CH Price,DE Wind,Av. Hourly Temp
2018-11-20 19:00:00,165.0,11016.0,1435,82.93,26207.25,3.3
2018-11-20 20:00:00,63.0,10787.75,1388,77.88,25154.0,3.5
2018-11-20 21:00:00,64.5,10654.5,1369,77.42,23811.5,3.5
2018-11-20 22:00:00,64.5,10010.75,1351,76.11,22950.75,3.0
2018-11-20 23:00:00,76.41,9440.5,1161,70.41,23592.75,2.8
2018-11-21 00:00:00,77.0,9101.25,1028,67.08,22994.25,2.6
2018-11-21 01:00:00,74.64,8963.5,905,64.96,22491.0,2.6
2018-11-21 02:00:00,70.58,9029.75,811,62.25,22012.0,2.6
2018-11-21 03:00:00,75.06,9410.75,722,62.16,21450.5,2.4
2018-11-21 04:00:00,83.05,10438.0,632,67.09,20847.75,1.8
2018-11-21 05:00:00,117.21,11555.0,541,78.03,20306.5,0.9
2018-11-21 06:00:00,257.55,11867.25,440,84.98,19565.5,-0.7
2018-11-21 07:00:00,350.0,11997.25,346,93.61,18665.0,-0.9
2018-11-21 08:00:00,315.88,12043.5,255,91.13,18249.5,-0.9
2018-11-21 09:00:00,250.21,12067.0,173,91.01,17866.0,1.5
2018-11-21 10:00:00,233.69,11896.0,110,89.32,16948.0,4.4
2018-11-21 11:00:00,180.86,11791.0,78,85.04,16163.0,5.9
2018-11-21 12:00:00,194.29,11727.5,68,85.09,15803.75,6.1
2018-11-21 13:00:00,150.0,11739.0,77,89.79,15788.0,6.0
2018-11-21 14:00:00,142.91,11805.0,107,89.32,15788.5,6.2
2018-11-21 15:00:00,142.2,12285.5,164,89.32,16140.25,5.9
2018-11-21 16:00:00,273.68,12640.75,246,100.86,16443.25,5.9
2018-11-21 17:00:00,499.36,12186.75,326,99.66,16638.5,5.6
2018-11-21 18:00:00,320.33,11643.25,371,89.53,16419.5,5.2
2018-11-21 19:00:00,164.9,11053.25,369,81.02,15719.75,4.5
2018-11-21 20:00:00,121.03,10816.5,347,73.85,14909.25,4.1
2018-11-21 21:00:00,130.0,10679.5,329,72.15,13997.0,3.7
2018-11-21 22:00:00,135.72,9970.5,315,71.42,13120.25,2.9
2018-11-21 23:00:00,88.36,9336.75,251,70.03,12024.75,2.8
2018-11-22 00:00:00,83.74,8997.5,252,65.41,11431.5,2.3
2018-11-22 01:00:00,80.09,8878.5,255,64.02,11016.5,1.5
2018-11-22 02:00:00,64.2,8952.5,265,59.88,10590.5,0.8
2018-11-22 03:00:00,60.45,9356.75,281,59.46,10289.25,0.7
2018-11-22 04:00:00,70.46,10374.75,298,65.01,10071.75,0.2
2018-11-22 05:00:00,98.0,11464.5,313,76.59,9998.5,-0.3
2018-11-22 06:00:00,162.75,11768.0,317,85.63,9921.75,-0.7
2018-11-22 07:00:00,263.38,11849.75,313,98.99,9612.25,-0.1
2018-11-22 08:00:00,189.29,11764.25,287,92.94,9161.25,-0.3
2018-11-22 09:00:00,140.04,11786.5,242,87.61,8580.25,0.9
2018-11-22 10:00:00,144.19,11644.0,197,86.1,7908.5,3.5
2018-11-22 11:00:00,129.96,11488.75,162,82.84,7272.25,4.7
2018-11-22 12:00:00,104.9,11392.5,137,82.99,6871.25,5.7
2018-11-22 13:00:00,105.78,11438.0,123,86.5,6811.5,6.3
2018-11-22 14:00:00,107.3,11667.75,130,89.01,6888.25,5.8
2018-11-22 15:00:00,125.7,12255.0,159,96.86,7133.25,4.7
2018-11-22 16:00:00,229.58,12605.0,208,116.6,7596.5,3.8
2018-11-22 17:00:00,326.34,12149.25,261,110.02,8032.25,3.6
2018-11-22 18:00:00,210.92,11601.5,298,96.91,8153.25,2.4
2018-11-22 19:00:00,122.3,11031.5,311,81.41,7837.5,1.7
2018-11-22 20:00:00,86.49,10850.5,308,73.81,7460.25,1.9
2018-11-22 21:00:00,90.75,10734.75,298,71.55,6993.0,1.3
2018-11-22 22:00:00,96.76,9991.75,283,68.7,6480.5,1.3
2018-11-22 23:00:00,76.32,9444.5,302,64.81,5556.75,1.1
2018-11-23 00:00:00,72.75,9153.75,289,61.85,5249.0,2.1
2018-11-23 01:00:00,69.34,8984.0,285,59.54,4968.75,3.4
2018-11-23 02:00:00,64.14,9054.75,278,58.05,4799.0,3.8
2018-11-23 03:00:00,60.0,9470.75,276,58.54,4689.75,4.2
2018-11-23 04:00:00,64.25,10454.25,287,63.35,4687.5,4.2
2018-11-23 05:00:00,81.87,11551.75,306,75.43,4732.0,3.9
2018-11-23 06:00:00,106.0,11857.75,324,94.27,4699.0,3.5
2018-11-23 07:00:00,106.0,11984.5,327,102.73,4423.25,4.1
2018-11-23 08:00:00,106.0,11945.25,306,102.8,3877.25,4.6
2018-11-23 09:00:00,106.0,11943.0,260,97.35,3126.75,5.6
2018-11-23 10:00:00,98.93,11742.5,199,97.08,2410.0,7.2
2018-11-23 11:00:00,98.28,11640.25,148,94.47,1964.75,9.5
2018-11-23 12:00:00,94.9,11489.25,119,94.18,1795.0,11.3
2018-11-23 13:00:00,93.6,11446.5,125,93.48,2058.5,11.6
2018-11-23 14:00:00,94.43,11495.25,175,94.06,2607.5,11.1
2018-11-23 15:00:00,97.09,11882.75,265,96.89,3595.5,9.2
2018-11-23 16:00:00,109.2,12083.0,361,111.12,4797.75,8.2
2018-11-23 17:00:00,130.1,11547.75,439,102.23,5738.75,6.8
2018-11-23 18:00:00,106.0,11046.75,476,86.46,6134.25,6.5
2018-11-23 19:00:00,88.69,10567.0,477,77.56,5951.0,6.3
2018-11-23 20:00:00,75.42,10468.0,457,71.43,5618.75,5.7
2018-11-23 21:00:00,80.12,10388.5,424,69.84,5265.0,5.1
2018-11-23 22:00:00,86.77,9863.25,394,68.01,5052.25,4.8
2018-11-23 23:00:00,63.79,9364.5,413,66.04,4448.0,4.7
2018-11-24 00:00:00,61.8,8948.5,389,61.67,4214.25,4.4
2018-11-24 01:00:00,56.5,8711.25,377,59.23,4183.25,4.1
2018-11-24 02:00:00,54.48,8593.5,373,54.59,4192.75,4.2
2018-11-24 03:00:00,52.49,8550.75,393,54.04,4195.25,3.8
2018-11-24 04:00:00,53.21,8844.5,429,55.69,4353.75,4.0
2018-11-24 05:00:00,54.7,9311.25,467,59.54,4609.75,3.8
2018-11-24 06:00:00,58.21,9722.0,473,64.36,4833.25,4.0
2018-11-24 07:00:00,64.34,10172.25,447,68.61,4739.0,4.3
2018-11-24 08:00:00,72.2,10469.0,409,73.05,4631.25,4.2
2018-11-24 09:00:00,73.49,10558.5,346,73.94,4441.75,3.9
2018-11-24 10:00:00,73.17,10491.75,293,74.07,4245.5,4.5
2018-11-24 11:00:00,73.01,10291.5,257,72.35,4278.25,5.3
2018-11-24 12:00:00,66.93,10033.0,232,70.57,4443.75,5.9
2018-11-24 13:00:00,64.57,9995.5,218,68.01,4756.0,6.3
2018-11-24 14:00:00,65.04,10125.0,206,69.03,5096.5,6.5
2018-11-24 15:00:00,68.11,10657.25,203,72.56,5550.25,6.8
2018-11-24 16:00:00,84.87,11090.0,213,75.86,5957.75,6.7
2018-11-24 17:00:00,108.26,10715.5,230,75.19,6272.5,6.1
2018-11-24 18:00:00,84.69,10229.0,245,74.56,6382.25,6.1
2018-11-24 19:00:00,72.45,9771.25,254,72.01,6139.75,6.1
2018-11-24 20:00:00,69.23,9632.0,257,66.75,5808.25,6.0
2018-11-24 21:00:00,68.39,9629.5,259,67.71,5480.25,6.3
2018-11-24 22:00:00,79.36,9119.25,257,66.81,5158.75,5.9
2018-11-24 23:00:00,55.82,8660.25,221,61.94,4751.5,5.8
2018-11-25 00:00:00,52.52,8239.25,211,58.96,4947.25,5.6
2018-11-25 01:00:00,50.34,8069.5,214,56.16,5132.25,5.5
2018-11-25 02:00:00,48.46,7980.5,226,52.95,5244.75,5.4
2018-11-25 03:00:00,48.07,8038.5,249,52.14,5354.0,4.3
2018-11-25 04:00:00,48.07,8264.25,280,52.33,5485.0,3.6
2018-11-25 05:00:00,49.09,8544.75,305,53.66,5658.25,3.7
2018-11-25 06:00:00,51.01,8879.75,308,56.51,5821.5,4.0
2018-11-25 07:00:00,54.21,9418.0,291,58.16,5912.0,4.1
2018-11-25 08:00:00,59.06,9793.25,277,61.48,5868.25,4.2
2018-11-25 09:00:00,63.5,10004.5,280,65.29,5709.5,4.1
2018-11-25 10:00:00,63.26,10027.5,292,65.53,5557.75,4.2
2018-11-25 11:00:00,59.73,9815.75,313,67.15,5561.25,4.3
2018-11-25 12:00:00,57.36,9629.75,363,63.31,5937.5,3.5
2018-11-25 13:00:00,58.88,9619.75,436,59.94,6692.0,2.8
2018-11-25 14:00:00,55.38,9750.75,514,60.89,7738.75,2.5
2018-11-25 15:00:00,61.47,10418.5,567,64.4,9152.75,2.8
2018-11-25 16:00:00,67.65,10976.25,597,70.08,10640.0,2.9
2018-11-25 17:00:00,79.7,10817.25,619,74.54,11972.75,3.0
2018-11-25 18:00:00,87.1,10457.0,637,74.09,12896.25,3.2
2018-11-25 19:00:00,80.27,10003.5,644,68.02,13441.0,3.2
2018-11-25 20:00:00,73.64,9818.25,643,65.95,13872.0,3.3
2018-11-25 21:00:00,64.3,9722.75,672,65.92,14022.75,3.4
2018-11-25 22:00:00,63.37,9318.5,709,63.08,14120.5,3.3
2018-11-25 23:00:00,56.45,8931.25,831,55.32,13156.25,3.3
2018-11-26 00:00:00,51.07,8586.5,775,51.63,13188.5,3.3
2018-11-26 01:00:00,48.4,8435.0,694,49.03,13405.5,3.356896551724138
2018-11-26 02:00:00,46.1,8480.0,645,48.25,13521.25,3.413793103448276
2018-11-26 03:00:00,45.55,8929.25,626,49.15,13582.0,3.470689655172414
2018-11-26 04:00:00,50.17,10045.75,604,55.86,13666.25,3.470689655172414
2018-11-26 05:00:00,87.97,11337.0,594,70.02,13913.5,3.470689655172414
2018-11-26 06:00:00,104.1,11795.25,592,80.06,14066.0,3.470689655172414
2018-11-26 07:00:00,111.0,12035.75,583,82.94,14031.0,3.470689655172414
2018-11-26 08:00:00,124.83,12112.25,561,81.77,13609.5,3.470689655172414
2018-11-26 09:00:00,120.1,12160.0,526,83.07,12734.0,3.470689655172414
2018-11-26 10:00:00,111.32,12055.75,477,84.43,11624.5,3.470689655172414
2018-11-26 11:00:00,104.08,12014.0,413,82.83,10619.75,3.470689655172414
2018-11-26 12:00:00,104.35,11897.75,343,84.25,9852.25,3.470689655172414
2018-11-26 13:00:00,94.74,11881.5,279,86.07,9436.75,3.470689655172414
2018-11-26 14:00:00,95.0,11911.75,231,85.73,9240.25,3.470689655172414
2018-11-26 15:00:00,100.02,12378.25,207,85.61,9390.75,3.470689655172414
2018-11-26 16:00:00,200.6,12701.0,200,90.08,9718.75,3.470689655172414
2018-11-26 17:00:00,331.61,12156.75,201,87.14,9869.0,3.470689655172414
2018-11-26 18:00:00,233.53,11561.75,205,81.77,9608.75,3.470689655172414
2018-11-26 19:00:00,120.96,10963.25,204,75.92,8865.75,3.470689655172414
2018-11-26 20:00:00,81.46,10745.25,187,72.13,7976.0,3.470689655172414
2018-11-26 21:00:00,97.5,10656.0,157,68.08,7076.75,3.470689655172414
2018-11-26 22:00:00,84.01,10062.75,122,66.56,6352.75,3.470689655172414
2018-11-26 23:00:00,70.09,9476.75,114,58.97,5040.0,3.470689655172414
2018-11-27 00:00:00,65.81,9137.0,101,57.61,4547.25,3.470689655172414
2018-11-27 01:00:00,61.82,9004.25,93,55.05,4186.25,3.470689655172414
2018-11-27 02:00:00,52.52,9051.5,88,54.02,3897.0,3.470689655172414
2018-11-27 03:00:00,52.5,9456.75,81,54.15,3665.75,3.470689655172414
2018-11-27 04:00:00,57.77,10417.75,74,58.81,3548.0,3.470689655172414
2018-11-27 05:00:00,71.9,11580.0,75,74.55,3471.75,3.470689655172414
2018-11-27 06:00:00,93.03,11942.75,86,91.86,3353.0,3.470689655172414
2018-11-27 07:00:00,100.0,12044.0,105,107.25,3126.0,3.470689655172414
2018-11-27 08:00:00,99.0,12016.75,124,103.31,2837.75,3.470689655172414
2018-11-27 09:00:00,93.37,12073.75,131,100.27,2570.0,3.470689655172414
2018-11-27 10:00:00,95.0,11952.0,132,98.99,2437.5,3.470689655172414
2018-11-27 11:00:00,88.98,11892.25,145,93.37,2421.75,3.470689655172414
2018-11-27 12:00:00,88.21,11838.25,179,94.03,2547.75,3.470689655172414
2018-11-27 13:00:00,85.99,11893.5,238,96.21,2822.5,3.470689655172414
2018-11-27 14:00:00,86.94,12020.25,325,97.62,3195.75,3.470689655172414
2018-11-27 15:00:00,87.19,12531.75,447,101.62,3855.0,3.470689655172414
2018-11-27 16:00:00,98.27,12786.75,615,113.29,4776.0,3.470689655172414
2018-11-27 17:00:00,92.43,12301.5,822,98.79,5659.5,3.470689655172414
2018-11-27 18:00:00,82.76,11750.25,1007,88.96,6596.75,3.470689655172414
2018-11-27 19:00:00,71.21,11141.5,1153,77.76,7726.0,3.470689655172414
2018-11-27 20:00:00,72.72,10917.75,1299,69.32,8927.25,3.470689655172414
2018-11-27 21:00:00,70.52,10820.0,1438,65.56,9892.25,3.470689655172414
2018-11-27 22:00:00,66.05,10285.25,1560,61.67,10559.25,3.470689655172414
2018-11-27 23:00:00,55.15,9738.0,1791,56.18,11576.5,3.470689655172414
2018-11-28 00:00:00,54.0,9382.25,1848,53.07,12349.25,3.470689655172414
2018-11-28 01:00:00,52.15,9220.75,1876,51.28,13014.0,3.470689655172414
2018-11-28 02:00:00,48.89,9222.25,1874,47.95,13858.75,3.470689655172414
2018-11-28 03:00:00,47.0,9590.5,1843,47.11,14819.5,3.470689655172414
2018-11-28 04:00:00,49.29,10574.25,1792,51.82,15823.5,3.470689655172414
2018-11-28 05:00:00,59.8,11710.0,1744,60.75,17081.5,3.470689655172414
2018-11-28 06:00:00,68.01,12034.75,1726,73.42,18069.25,3.470689655172414
2018-11-28 07:00:00,70.0,12134.75,1757,74.87,18703.75,6.429310344827586
2018-11-28 08:00:00,71.62,12109.5,1811,74.91,19007.75,6.486206896551724
2018-11-28 09:00:00,83.41,12139.0,1861,73.63,18836.25,6.543103448275861
2018-11-28 10:00:00,83.97,12003.25,1904,72.65,18728.75,6.6
2018-11-28 11:00:00,81.72,11940.5,1937,70.94,18976.25,7.1
2018-11-28 12:00:00,81.47,11933.25,1953,71.82,19563.75,7.1
2018-11-28 13:00:00,80.27,11981.0,1962,71.9,20701.5,7.3
2018-11-28 14:00:00,69.0,12060.5,1977,72.36,22273.0,7.7
2018-11-28 15:00:00,74.27,12531.0,2009,72.95,24227.0,8.1
2018-11-28 16:00:00,75.79,12787.75,2059,74.53,25913.25,8.4
2018-11-28 17:00:00,80.8,12329.75,2108,78.65,27247.5,8.9
2018-11-28 18:00:00,75.53,11762.25,2152,74.57,28166.75,9.4
2018-11-28 19:00:00,71.97,11147.0,2186,69.64,28624.75,9.9
2018-11-28 20:00:00,66.61,10909.0,2199,64.41,28928.0,10.5
2018-11-28 21:00:00,63.0,10834.5,2194,61.28,28582.75,10.9
2018-11-28 22:00:00,53.2,10149.25,2178,59.34,28511.0,10.8
2018-11-28 23:00:00,54.25,9537.5,2177,56.46,28651.0,10.1
2018-11-29 00:00:00,50.94,9150.5,2119,50.14,28332.0,9.9
2018-11-29 01:00:00,54.62,8987.25,2056,48.4,27805.25,10.1
2018-11-29 02:00:00,50.47,9046.5,2002,45.16,27170.75,10.7
2018-11-29 03:00:00,45.2,9431.5,1977,45.51,26487.25,11.3
2018-11-29 04:00:00,46.79,10432.25,1983,50.09,25885.0,11.2
2018-11-29 05:00:00,60.0,11554.25,2012,60.08,25748.0,10.8
2018-11-29 06:00:00,77.79,11867.25,2063,68.02,25580.0,10.6
2018-11-29 07:00:00,74.77,11935.0,2121,69.06,25738.5,10.1
2018-11-29 08:00:00,79.2,11881.5,2180,68.33,25844.75,9.4
2018-11-29 09:00:00,73.36,11867.5,2253,67.09,25888.5,9.2
2018-11-29 10:00:00,73.41,11649.5,2314,66.07,25896.0,9.4
2018-11-29 11:00:00,72.22,11643.0,2331,64.17,25793.5,10.1
2018-11-29 12:00:00,70.56,11647.5,2327,63.24,26024.5,10.3
2018-11-29 13:00:00,66.56,11695.75,2316,62.75,26908.0,11.0
2018-11-29 14:00:00,66.12,11896.25,2285,65.32,28054.5,12.0
2018-11-29 15:00:00,74.9,12500.75,2226,68.07,29075.75,11.7
2018-11-29 16:00:00,87.31,12756.0,2139,69.81,29760.25,11.2
2018-11-29 17:00:00,92.44,12287.25,2038,69.4,30289.0,11.1
2018-11-29 18:00:00,87.58,11717.75,1955,69.08,30319.0,11.1
2018-11-29 19:00:00,75.81,11117.5,1923,67.07,29682.5,11.0
2018-11-29 20:00:00,64.0,10920.75,1930,58.53,28900.75,10.4
2018-11-29 21:00:00,67.44,10842.0,1945,59.37,27516.0,11.4
2018-11-29 22:00:00,53.91,9998.25,1955,57.09,26624.5,11.3
2018-11-29 23:00:00,47.39,9430.5,1958,52.7,25315.0,11.3
2018-11-30 00:00:00,46.07,9091.75,1933,51.58,24609.5,11.2
2018-11-30 01:00:00,46.8,8861.5,1918,50.56,24170.75,11.2
2018-11-30 02:00:00,39.57,8899.0,1910,42.41,23820.5,11.1
2018-11-30 03:00:00,39.58,9236.0,1897,42.45,23376.25,10.7
2018-11-30 04:00:00,44.52,10186.75,1865,47.36,22864.0,10.3
2018-11-30 05:00:00,52.92,11361.0,1822,58.59,22567.25,9.8
2018-11-30 06:00:00,67.51,11856.75,1781,67.93,21953.0,9.4
2018-11-30 07:00:00,68.41,11984.75,1743,68.64,21340.5,9.1
2018-11-30 08:00:00,68.03,11933.75,1677,68.9,20560.25,9.2
2018-11-30 09:00:00,68.19,11932.0,1635,69.05,19704.0,9.8
2018-11-30 10:00:00,67.98,11705.5,1652,69.35,18797.25,10.5
2018-11-30 11:00:00,67.2,11592.5,1646,69.21,17877.25,10.6
2018-11-30 12:00:00,67.24,11449.25,1582,68.66,17210.25,10.8
2018-11-30 13:00:00,65.3,11436.5,1448,68.71,16640.25,11.0
2018-11-30 14:00:00,64.95,11506.75,1302,69.07,15945.0,11.0
2018-11-30 15:00:00,67.24,11953.25,1227,69.08,15754.25,10.7
2018-11-30 16:00:00,72.34,12113.25,1217,71.99,16024.75,10.1
2018-11-30 17:00:00,84.7,11595.25,1241,71.73,16276.0,9.1
2018-11-30 18:00:00,85.76,11042.25,1285,71.06,16513.5,8.9
2018-11-30 19:00:00,70.8,10528.5,1297,67.32,16601.75,8.5
2018-11-30 20:00:00,62.0,10454.25,1270,62.08,16538.75,7.9
2018-11-30 21:00:00,58.88,10469.75,1244,59.16,16294.75,7.9
2018-11-30 22:00:00,54.8,9740.75,1237,57.66,16131.5,8.0
2018-11-30 23:00:00,62.59,9242.0,1136,59.53,16199.5,8.0
2018-12-01 00:00:00,59.83,8809.75,1134,56.11,16258.25,7.5
2018-12-01 01:00:00,58.74,8465.0,1104,53.52,16439.5,7.0
2018-12-01 02:00:00,55.69,8339.5,1074,51.29,16569.25,6.9
2018-12-01 03:00:00,51.5,8446.0,1079,49.74,16606.75,6.2
2018-12-01 04:00:00,48.75,8702.5,1145,50.83,16587.75,5.6
2018-12-01 05:00:00,56.28,9125.25,1237,54.09,16736.25,5.6
2018-12-01 06:00:00,58.57,9636.25,1368,58.04,16655.0,5.5
2018-12-01 07:00:00,59.51,10190.0,1552,63.04,16697.0,5.4
2018-12-01 08:00:00,64.18,10532.75,1741,65.96,16799.25,5.2
2018-12-01 09:00:00,69.75,10621.0,1893,66.66,16915.25,6.1
2018-12-01 10:00:00,71.59,10621.75,1993,66.38,17326.0,7.1
2018-12-01 11:00:00,69.4,10461.5,2101,64.48,17713.25,7.3
2018-12-01 12:00:00,68.57,10275.75,2231,63.26,17842.75,6.9
2018-12-01 13:00:00,61.64,10241.5,2343,63.15,17823.5,7.1
2018-12-01 14:00:00,53.3,10353.25,2418,63.54,18042.0,7.5
2018-12-01 15:00:00,53.14,10798.0,2462,64.43,19114.0,7.9
2018-12-01 16:00:00,67.51,11119.5,2471,68.83,21229.25,8.2
2018-12-01 17:00:00,68.96,10736.5,2448,69.89,23400.75,8.6
2018-12-01 18:00:00,69.35,10263.5,2398,68.81,25297.75,8.9
2018-12-01 19:00:00,54.23,9803.25,2331,66.13,26860.75,9.1
2018-12-01 20:00:00,43.21,9666.25,2250,60.4,28295.5,9.2
2018-12-01 21:00:00,57.67,9764.25,2150,58.94,28888.25,9.4
2018-12-01 22:00:00,73.12,9091.25,2036,56.38,29266.0,9.6
2018-12-01 23:00:00,51.16,8607.75,1974,47.96,28012.25,9.8
2018-12-02 00:00:00,51.65,8141.25,1874,44.38,28257.0,9.9
2018-12-02 01:00:00,44.6,7881.75,1806,41.31,28085.25,9.9
2018-12-02 02:00:00,47.0,7789.25,1815,39.99,28030.0,10.0
2018-12-02 03:00:00,39.89,7809.5,1884,38.25,27850.5,10.1
2018-12-02 04:00:00,37.7,7984.5,1996,40.76,27833.0,10.4
2018-12-02 05:00:00,39.47,8206.5,2120,43.69,28334.75,10.7
2018-12-02 06:00:00,41.34,8597.5,2184,47.93,28379.0,11.1
2018-12-02 07:00:00,47.65,9242.5,2229,52.01,28532.0,12.0
2018-12-02 08:00:00,51.57,9722.75,2295,56.27,28788.0,12.4
2018-12-02 09:00:00,58.7,9917.5,2353,56.32,29014.5,12.7
2018-12-02 10:00:00,63.0,9914.25,2370,58.05,29240.75,13.0
2018-12-02 11:00:00,61.84,9716.0,2352,57.26,29516.25,13.3
2018-12-02 12:00:00,60.88,9556.5,2323,54.98,29961.75,13.4
2018-12-02 13:00:00,54.15,9570.0,2270,52.6,30555.75,13.5
2018-12-02 14:00:00,51.45,9794.5,2200,55.29,31156.0,13.5
2018-12-02 15:00:00,53.48,10398.25,2135,58.71,31524.0,13.3
2018-12-02 16:00:00,67.32,10786.25,2083,65.47,31423.5,13.1
2018-12-02 17:00:00,67.39,10482.25,2058,66.46,31685.25,13.2
2018-12-02 18:00:00,81.82,10213.0,2063,65.51,31653.0,12.9
2018-12-02 19:00:00,58.77,9884.0,2080,60.57,31250.0,13.1
2018-12-02 20:00:00,58.7,9657.25,2109,55.44,30802.25,12.9
2018-12-02 21:00:00,57.83,9661.25,2155,54.41,29919.0,13.2
2018-12-02 22:00:00,47.2,8961.5,2197,51.73,29602.0,13.1
2018-12-02 23:00:00,42.93,8546.0,2175,48.18,26419.5,12.9
2018-12-03 00:00:00,31.7,8242.75,2200,45.95,26341.0,12.8
2018-12-03 01:00:00,29.0,8035.75,2224,46.35,26370.25,12.8
2018-12-03 02:00:00,27.46,8077.75,2248,47.02,26660.5,12.8
2018-12-03 03:00:00,21.65,8527.75,2262,49.71,27123.5,12.6
2018-12-03 04:00:00,31.51,9682.25,2245,51.4,27960.75,12.5
2018-12-03 05:00:00,58.47,11011.5,2198,63.68,29245.75,12.4
2018-12-03 06:00:00,73.81,11520.5,2162,68.05,29822.5,12.2
2018-12-03 07:00:00,69.3,11758.25,2133,68.66,30169.25,12.2
2018-12-03 08:00:00,71.14,11806.5,2110,68.24,30334.0,11.9
2018-12-03 09:00:00,64.6,11848.75,2134,68.11,30604.0,12.0
2018-12-03 10:00:00,70.44,11688.75,2172,68.36,30998.0,12.2
2018-12-03 11:00:00,64.6,11645.75,2158,66.96,31166.75,12.7
2018-12-03 12:00:00,64.6,11523.75,2101,67.05,30484.5,13.0
2018-12-03 13:00:00,58.9,11464.5,2050,68.17,29021.5,13.3
2018-12-03 14:00:00,64.6,11513.25,2019,68.43,27375.75,12.5
2018-12-03 15:00:00,64.6,12044.75,1998,68.93,26118.0,12.5
2018-12-03 16:00:00,78.84,12323.25,1984,68.63,25427.0,12.3
2018-12-03 17:00:00,75.18,11865.75,1974,68.95,24846.25,12.2
2018-12-03 18:00:00,78.1,11301.75,1914,68.19,24430.75,11.9
2018-12-03 19:00:00,69.82,10687.25,1747,65.04,24412.75,11.9
2018-12-03 20:00:00,58.9,10470.0,1562,60.29,24550.25,11.9
2018-12-03 21:00:00,54.6,10430.25,1413,57.56,24477.75,10.6
2018-12-03 22:00:00,58.9,9677.75,1276,54.29,24717.75,9.8
2018-12-03 23:00:00,44.2,9092.5,1038,54.41,26161.5,8.6
2018-12-04 00:00:00,37.88,8782.0,863,49.73,26792.0,8.2
2018-12-04 01:00:00,39.24,8680.25,709,48.0,27192.75,7.8
2018-12-04 02:00:00,37.59,8775.25,590,49.16,27550.25,7.6
2018-12-04 03:00:00,39.87,9182.25,501,47.68,27390.5,7.1
2018-12-04 04:00:00,49.1,10167.75,446,50.84,26751.75,6.9
2018-12-04 05:00:00,57.97,11301.5,407,60.79,26226.0,6.7
2018-12-04 06:00:00,89.06,11738.25,368,68.28,25147.75,6.3
2018-12-04 07:00:00,85.62,11756.25,327,68.98,23836.25,6.3
2018-12-04 08:00:00,88.93,11681.25,267,68.71,22624.0,5.8
2018-12-04 09:00:00,88.5,11726.25,192,68.51,22070.0,6.5
2018-12-04 10:00:00,90.09,11586.5,129,67.91,21920.0,7.2
2018-12-04 11:00:00,87.53,11555.5,89,67.15,21903.0,8.2
2018-12-04 12:00:00,88.02,11430.0,66,66.67,21298.5,8.1
2018-12-04 13:00:00,85.0,11452.25,50,67.19,20040.5,7.6
2018-12-04 14:00:00,75.1,11605.75,41,67.59,18518.25,8.2
2018-12-04 15:00:00,79.39,12162.25,44,67.96,17235.5,7.6
2018-12-04 16:00:00,90.49,12349.75,58,72.92,16258.75,6.1
2018-12-04 17:00:00,75.4,11922.25,87,72.85,15300.0,5.4
2018-12-04 18:00:00,72.4,11401.0,132,72.12,14379.75,5.1
2018-12-04 19:00:00,68.14,10773.75,181,68.66,13556.75,4.5
2018-12-04 20:00:00,60.9,10573.25,227,64.45,12857.75,4.1
2018-12-04 21:00:00,64.08,10520.75,272,64.04,12323.5,3.7
2018-12-04 22:00:00,60.9,9857.0,316,60.25,12020.75,3.6
2018-12-04 23:00:00,48.7,9359.75,263,54.09,11465.0,3.8
2018-12-05 00:00:00,46.95,9008.5,277,50.01,11272.5,4.9
2018-12-05 01:00:00,47.1,8756.25,294,48.65,11095.25,4.7
2018-12-05 02:00:00,46.33,8729.0,316,47.64,10935.0,5.0
2018-12-05 03:00:00,47.08,9211.75,339,47.97,10756.25,4.9
2018-12-05 04:00:00,47.08,10310.25,354,51.89,10336.25,4.8
2018-12-05 05:00:00,57.08,11463.0,381,63.06,9940.25,5.2
2018-12-05 06:00:00,67.03,11870.5,445,70.72,9548.0,5.2
2018-12-05 07:00:00,69.94,11929.25,561,72.54,9242.0,5.5
2018-12-05 08:00:00,68.17,11876.0,706,71.68,8793.0,6.1
2018-12-05 09:00:00,68.66,11867.75,839,70.52,7844.75,6.9
2018-12-05 10:00:00,68.79,11675.75,955,70.35,6700.5,7.6
2018-12-05 11:00:00,67.06,11645.0,1068,68.39,5863.75,8.5
2018-12-05 12:00:00,67.78,11609.25,1151,68.73,5781.5,9.0
2018-12-05 13:00:00,68.7,11644.25,1205,68.69,6763.25,9.9
2018-12-05 14:00:00,68.77,11701.0,1265,69.13,8489.5,9.9
2018-12-05 15:00:00,67.54,12169.25,1350,69.37,11044.75,10.2
2018-12-05 16:00:00,69.45,12338.25,1462,69.54,13818.75,9.9
2018-12-05 17:00:00,68.09,11897.5,1555,69.75,16182.75,9.8
2018-12-05 18:00:00,69.68,11398.25,1598,68.14,17889.0,9.9
2018-12-05 19:00:00,59.6,10784.75,1581,61.99,18801.0,9.8
2018-12-05 20:00:00,50.35,10544.75,1527,55.24,19425.75,9.6
2018-12-05 21:00:00,52.7,10535.25,1451,52.99,19525.25,10.3
2018-12-05 22:00:00,50.8,10026.25,1382,50.74,19584.5,10.5
2018-12-05 23:00:00,47.83,9492.0,1284,45.79,20467.75,10.1
2018-12-06 00:00:00,45.1,9104.75,1200,44.0,19766.5,9.8
